"Aveiro","1.722"
"Beja","0.159"
"Braga","2.748"
"Castelo Branco","1.380"
"Coimbra","4.431"
"Faro","0.827"
"Guarda","0.183"
"Leiria","1.150"
"Lisboa","12.636"
"Madeira","0.453"
"Portalegre","0.166"
"Porto","6.791"
"Santar̩m","0.103"
"Unknown District","3.569"
"Viana do Castelo","0.502"
"Vila Real","0.067"
"Viseu","0.528"
